0.2283,2.1928,0.30698,0.53002,2.217,0.68655,0.73596,1.1024,0.25315,2.2819,0.31663,0.54675,2.0266,0.73018,0.75114,1.0937,0.035594,0.24296,0.047076,0.074117,0.26912,0.10057,0.089933,0.14063,0.23383,0.17413,0.32836,0.24876,0.21393,0.27363,0.25373,0.23881,0.50746,0.32338,0.51244,0.46269,0.38308,0.43781,0.40796,0.39801,-0.90166,-1.6923,-0.82344,-0.94054,-1.1081,-0.92225,-1.1593,-1.087,0.49636,1.5519,0.37743,0.46936,0.95796,0.51726,0.63842,0.77896,-0.54209,-0.83001,-0.2568,-0.27024,-0.45994,-0.41848,-0.30024,-0.35067,0.40265,0.34253,0.21861,0.20428,0.37871,0.27865,0.23728,0.33171
0.26422,3.526,0.48132,0.42276,1.2897,0.49276,0.81527,0.70796,0.29186,3.4516,0.46777,0.45836,1.2185,0.51495,0.87263,0.72438,0.039511,0.39736,0.058701,0.0623,0.17073,0.077301,0.094351,0.099745,0.28856,0.23881,0.26866,0.28856,0.29851,0.36816,0.20896,0.33831,0.45274,0.36318,0.48756,0.48756,0.47264,0.53234,0.40299,0.50249,-0.91337,-1.4154,-1.0512,-0.83931,-0.86363,-0.6713,-1.1239,-0.79993,0.69996,1.37,0.72201,0.53195,0.76643,0.4783,0.69078,0.45734,-0.37502,-0.8259,-0.3249,-0.37672,-0.29517,-0.20766,-0.39165,-0.27384,0.14144,0.45636,0.20127,0.33956,0.29692,0.35719,0.3321,0.36401
0.3143,2.8893,0.40435,0.58686,1.4295,0.74219,0.73675,0.89677,0.33463,2.9402,0.43817,0.5688,1.3047,0.76591,0.74971,0.89793,0.04399,0.30226,0.054133,0.092436,0.17035,0.11927,0.098705,0.11885,0.28358,0.21393,0.28856,0.35323,0.26368,0.29353,0.29353,0.24378,0.42289,0.36816,0.48259,0.52239,0.46269,0.53234,0.52239,0.52239,-0.87863,-1.5265,-0.86237,-0.69935,-1.0672,-0.68725,-0.78131,-0.91422,0.47639,1.3361,0.41714,0.56716,0.87836,0.45576,0.42918,0.63184,-0.22306,-0.64263,-0.30769,-0.28915,-0.4415,-0.35245,-0.37166,-0.45892,0.19783,0.27158,0.21376,0.25302,0.3197,0.27376,0.411,0.37202
0.20945,2.6737,0.29717,0.51442,1.9881,0.60978,0.63007,1.0774,0.22589,2.8278,0.31313,0.51747,1.7618,0.66574,0.65536,1.0328,0.03141,0.32525,0.047979,0.07662,0.22028,0.084356,0.077865,0.13624,0.26866,0.20398,0.30348,0.26866,0.20896,0.23383,0.25871,0.21891,0.46269,0.33831,0.46269,0.44279,0.40796,0.47264,0.40796,0.38806,-0.88538,-1.3101,-0.78939,-0.79748,-1.0696,-0.89216,-0.99503,-1.0583,0.4143,1.0038,0.38487,0.5636,0.82773,0.32813,0.45791,0.78267,-0.30607,-0.52197,-0.33482,-0.37447,-0.36291,-0.15297,-0.36416,-0.31187,0.3098,0.28519,0.32802,0.38458,0.28362,0.28121,0.44953,0.25291
1.6816,0.54667,1.966,0.84936,0.4029,0.24916,1.8549,0.44944,1.6684,0.52466,1.9299,0.84997,0.42279,0.26729,1.8731,0.46391,0.18178,0.057196,0.302,0.10795,0.054112,0.031843,0.20303,0.062081,0.1791,0.17413,0.24876,0.20896,0.20398,0.21393,0.14925,0.23383,0.28358,0.37313,0.40796,0.46269,0.43284,0.38806,0.32836,0.37811,-1.6864,-1.216,-0.78826,-0.98711,-1.0889,-1.1804,-1.6648,-1.3404,1.6085,0.8761,0.66776,0.64937,0.6916,0.78975,1.4581,1.1223,-0.96953,-0.52052,-0.34032,-0.45311,-0.35923,-0.54554,-0.74246,-0.60103,0.44676,0.31952,0.28959,0.30981,0.23366,0.22151,0.24783,0.29179
1.8358,0.53648,1.1797,0.80409,0.45342,0.41982,2.1463,0.62446,1.8322,0.48098,1.0678,0.82117,0.44085,0.43339,2.2541,0.66951,0.22205,0.05045,0.15309,0.11571,0.05589,0.047815,0.26135,0.093645,0.16418,0.14925,0.16915,0.18905,0.199,0.1592,0.1791,0.19403,0.29851,0.34826,0.39801,0.38806,0.40796,0.32836,0.30348,0.33333,-1.5549,-1.1778,-1.0753,-0.76119,-1.1057,-1.4187,-1.5935,-1.4171,1.2612,0.65974,0.8167,0.3914,0.46021,0.94228,1.2439,1.182,-0.63741,-0.39062,-0.44428,-0.25864,-0.15101,-0.62648,-0.62031,-0.62835,0.19732,0.3199,0.23496,0.12346,0.075967,0.31817,0.2164,0.3328
0.29677,2.7713,0.43815,0.60903,1.3206,0.83966,0.61019,1.1143,0.32137,2.7236,0.47633,0.65268,1.1654,0.94225,0.6709,1.0475,0.046182,0.31689,0.06809,0.087903,0.15263,0.11064,0.090313,0.12735,0.27363,0.22388,0.27363,0.22886,0.21891,0.21393,0.21891,0.22886,0.47761,0.34328,0.48756,0.46766,0.40299,0.43781,0.46766,0.40796,-0.9187,-1.468,-0.75934,-0.86623,-1.0961,-1.0186,-0.88802,-1.1992,0.45864,1.1366,0.20892,0.41679,0.8196,0.44196,0.37156,0.71296,-0.36753,-0.45898,-0.22593,-0.28038,-0.46722,-0.26677,-0.26247,-0.24137,0.24966,0.23277,0.38124,0.38399,0.34608,0.30766,0.36494,0.22225
0.20512,2.9884,0.41785,0.53664,1.0674,0.73859,0.95625,1.0897,0.2081,3.0246,0.38508,0.57671,1.0707,0.75298,0.95835,1.0235,0.034285,0.36105,0.053004,0.076189,0.13907,0.090377,0.116,0.13003,0.28358,0.19403,0.21891,0.24378,0.19403,0.19403,0.19403,0.18905,0.45771,0.32836,0.43284,0.41791,0.42786,0.41791,0.38806,0.32338,-0.85779,-1.4136,-1.1208,-1.0017,-1.0862,-1.0737,-1.1769,-1.174,0.54322,1.1924,0.71655,0.4782,0.66278,0.42353,0.6549,0.8633,-0.36211,-0.62535,-0.3309,-0.24648,-0.38268,-0.18712,-0.31731,-0.43321,0.32534,0.31984,0.18921,0.23313,0.26571,0.22276,0.25803,0.26035
1.6615,0.38193,1.7264,0.98701,0.55267,0.27542,1.816,0.59915,1.6965,0.38189,1.565,1.0237,0.54826,0.29927,1.8746,0.61082,0.18432,0.044894,0.24874,0.14703,0.067317,0.032977,0.21178,0.062952,0.22388,0.23881,0.30348,0.24876,0.26866,0.20398,0.23881,0.20398,0.29353,0.37811,0.43781,0.50249,0.42289,0.44279,0.36816,0.39303,-1.5985,-1.1392,-0.7085,-0.84659,-1.1404,-1.0626,-1.6248,-1.3574,1.4761,0.75346,0.67001,0.71171,0.86135,0.6724,1.5021,1.0298,-0.83978,-0.41416,-0.33569,-0.40692,-0.4558,-0.38987,-0.80253,-0.52604,0.36732,0.34145,0.19073,0.28872,0.31834,0.19542,0.24304,0.31305
1.6813,0.41576,0.62009,0.79188,0.42589,0.63295,2.9325,0.49965,1.4194,0.49454,0.71764,0.89136,0.48943,0.71341,2.7017,0.57257,0.18834,0.074402,0.078295,0.11515,0.068003,0.10361,0.30058,0.071626,0.25373,0.27363,0.20398,0.22388,0.32338,0.29851,0.20896,0.20896,0.46766,0.49751,0.41294,0.46269,0.50249,0.43284,0.37313,0.47761,-1.4189,-0.78286,-1.0777,-0.91588,-0.81509,-0.88873,-1.4621,-0.88824,1.2443,0.37643,0.47345,0.52747,0.23028,0.5103,1.2058,0.30754,-0.77966,-0.28874,-0.42502,-0.38743,-0.24795,-0.3855,-0.66765,-0.31963,0.38626,0.21928,0.34334,0.19868,0.20888,0.22146,0.25959,0.2416
1.6747,0.41281,1.5645,1.1619,0.62605,0.23628,1.9116,0.41211,1.811,0.40776,1.3878,1.1514,0.56314,0.24131,2.0074,0.43021,0.18864,0.046158,0.22329,0.16344,0.078457,0.030154,0.21863,0.051225,0.16418,0.16915,0.28358,0.24378,0.28358,0.23383,0.18408,0.22388,0.29851,0.36318,0.40796,0.41294,0.42289,0.43781,0.30846,0.38806,-1.7487,-1.1468,-0.8143,-1.0206,-1.2139,-1.1468,-1.6455,-1.3272,1.5528,0.80543,0.80241,0.74046,0.9903,0.76164,1.4749,0.93189,-0.76803,-0.63964,-0.39059,-0.43447,-0.44618,-0.56307,-0.84835,-0.38041,0.24934,0.42244,0.2846,0.19028,0.19635,0.23882,0.28884,0.18198
1.8922,0.21874,1.1178,1.0074,0.37462,0.45433,2.0173,0.91762,1.9491,0.22659,1.0345,0.98616,0.38873,0.48934,2.0177,0.90791,0.23964,0.024888,0.12964,0.1478,0.045803,0.061614,0.24459,0.10602,0.21891,0.18408,0.17413,0.26866,0.22886,0.22388,0.22388,0.20896,0.33333,0.38806,0.34826,0.44279,0.39303,0.44279,0.31343,0.35821,-1.4098,-1.071,-0.9417,-0.92477,-1.072,-1.0843,-1.6656,-1.2499,1.1853,0.44733,0.69482,0.71917,0.54947,0.67395,1.5381,0.87906,-0.56497,-0.22609,-0.3351,-0.46937,-0.25632,-0.46756,-0.89658,-0.3535,0.25604,0.23348,0.21114,0.24935,0.077896,0.23051,0.35964,0.23756
0.31096,2.0755,0.41231,0.80986,0.67823,0.83917,0.86959,2.0043,0.36635,1.9296,0.45241,0.86251,0.71075,0.9168,0.90377,1.8578,0.042647,0.18268,0.056388,0.13012,0.094395,0.12212,0.13257,0.23908,0.23881,0.17413,0.25871,0.31343,0.27861,0.22886,0.32338,0.21393,0.47761,0.37313,0.46766,0.46766,0.40796,0.43284,0.45771,0.44776,-0.90598,-1.4609,-0.94875,-0.83828,-1.0101,-0.96524,-0.92442,-1.2855,0.33407,1.1705,0.4441,0.76557,0.64142,0.64058,0.66338,1.1902,-0.37186,-0.75209,-0.19876,-0.20044,-0.28476,-0.225,-0.30041,-0.73459,0.32904,0.42128,0.16043,0.1896,0.1895,0.1484,0.23688,0.33797
0.16972,2.9715,0.3977,0.40763,1.1035,0.44816,0.7242,1.7776,0.19492,2.9974,0.38033,0.44002,0.9867,0.4849,0.73166,1.784,0.031697,0.35597,0.049537,0.058614,0.13397,0.063118,0.084581,0.22251,0.30846,0.21891,0.24876,0.25373,0.27861,0.27363,0.20398,0.19403,0.47761,0.31343,0.38806,0.45771,0.39801,0.43284,0.39801,0.34826,-0.67929,-1.4671,-1.1747,-0.90849,-1.1731,-1.0547,-1.2316,-1.3197,0.34931,1.2377,0.74634,0.39377,0.93183,0.58104,0.77988,1.2757,-0.12016,-0.6755,-0.27507,-0.26155,-0.52623,-0.28586,-0.28707,-0.71344,0.049584,0.32993,0.13261,0.29598,0.34386,0.18965,0.20589,0.39836
0.21297,2.3016,0.47026,0.79112,0.81832,0.96411,1.1397,1.3019,0.2235,2.1974,0.46199,0.84032,0.81428,0.99942,1.1252,1.3379,0.034997,0.22658,0.069742,0.11929,0.1083,0.14488,0.1296,0.1666,0.29353,0.19403,0.31343,0.25871,0.31343,0.28856,0.21393,0.24378,0.48259,0.35821,0.50746,0.49751,0.48756,0.48756,0.42289,0.50746,-0.89927,-1.5321,-0.85037,-0.76974,-0.85492,-0.75576,-1.0739,-0.96629,0.63567,1.2252,0.43637,0.26995,0.26172,0.2616,0.43401,0.48349,-0.42125,-0.56144,-0.26493,-0.1442,-0.076824,-0.088577,-0.097042,-0.21757,0.18584,0.23964,0.25177,0.12551,0.19265,0.16787,0.13171,0.2366
0.20707,4.7924,0.21009,0.39476,0.46141,0.41891,0.65858,0.85683,0.22388,4.6285,0.2322,0.42279,0.47766,0.4325,0.70509,0.87736,0.030723,0.55029,0.032615,0.056681,0.065394,0.059171,0.085035,0.12009,0.26368,0.21891,0.27363,0.27363,0.27363,0.28358,0.22388,0.28856,0.41791,0.34826,0.47264,0.45274,0.43284,0.47264,0.36318,0.38308,-1.1131,-1.8139,-0.96817,-0.99336,-1.0437,-1.0572,-1.2413,-1.1879,0.78414,1.7589,0.56826,0.53207,0.74598,0.67554,0.85559,1.045,-0.38844,-0.9095,-0.28927,-0.32994,-0.42967,-0.36857,-0.39186,-0.59625,0.23193,0.27342,0.27368,0.26724,0.32467,0.26328,0.23089,0.38076
1.5617,0.6299,1.5108,1.0989,0.5036,0.2464,2.0132,0.43553,1.5856,0.58844,1.4109,1.0851,0.48174,0.26706,2.1141,0.46705,0.16133,0.081786,0.22257,0.16168,0.067745,0.029526,0.21298,0.06239,0.14925,0.19403,0.23881,0.20896,0.21891,0.19403,0.14925,0.20896,0.28358,0.33333,0.40299,0.37313,0.39303,0.39303,0.30348,0.34826,-1.805,-1.1042,-0.90432,-1.1055,-1.3109,-1.2336,-1.8238,-1.4107,1.6504,0.74479,0.83772,0.86997,1.0717,0.79512,1.776,1.1922,-0.92462,-0.44256,-0.47993,-0.51518,-0.55074,-0.60919,-1.1392,-0.64097,0.3192,0.33562,0.28682,0.2834,0.23058,0.35231,0.46189,0.27191
2.3498,0.58912,1.2404,0.68537,0.44159,0.40261,1.5648,0.72629,2.4086,0.55495,1.1555,0.67381,0.45406,0.42033,1.5925,0.74026,0.27208,0.072675,0.17169,0.10534,0.052633,0.055758,0.18837,0.081461,0.19403,0.25373,0.23383,0.27861,0.20398,0.22886,0.20398,0.15423,0.30846,0.39801,0.31841,0.43781,0.36816,0.38308,0.38308,0.34826,-1.6032,-1.126,-0.95021,-0.87302,-1.1601,-1.0555,-1.4562,-1.279,1.3314,0.86072,0.8633,0.75538,0.80379,0.71842,1.2715,1.0508,-0.61143,-0.40399,-0.42444,-0.43711,-0.5108,-0.42899,-0.83445,-0.69694,0.18267,0.24131,0.31909,0.24673,0.28131,0.25663,0.43279,0.46057
0.28099,1.7586,0.51308,0.68969,1.938,0.48791,1.2459,1.0858,0.31889,1.704,0.51718,0.72879,1.8122,0.53124,1.2624,1.1253,0.037513,0.17024,0.065127,0.11254,0.24538,0.075995,0.13997,0.15323,0.21891,0.16915,0.19403,0.28856,0.23881,0.24876,0.199,0.25373,0.46269,0.35323,0.46269,0.41791,0.38806,0.44776,0.34826,0.33831,-1.0715,-1.5595,-0.98252,-0.96372,-1.0928,-1.0043,-1.3351,-1.1772,0.62056,1.2919,0.56793,0.75718,0.85005,0.60136,0.9942,1.0152,-0.46719,-0.64151,-0.39419,-0.43614,-0.45804,-0.23978,-0.44341,-0.48626,0.23164,0.27827,0.30254,0.35825,0.35846,0.16565,0.26558,0.28374
0.24307,2.7969,0.22712,0.5422,1.492,0.44768,0.83804,1.4131,0.26411,2.9632,0.25988,0.57074,1.2126,0.49954,0.84237,1.3875,0.03621,0.34162,0.036222,0.084281,0.16574,0.068721,0.094265,0.17295,0.30348,0.21393,0.25871,0.32836,0.26368,0.27861,0.26866,0.23881,0.45771,0.36318,0.45274,0.38308,0.43781,0.37313,0.37313,0.40299,-0.89748,-1.3567,-0.87712,-1.0098,-0.93804,-0.93867,-1.2756,-1.2297,0.5529,1.1163,0.54327,0.81271,0.66375,0.65567,0.80618,1.1752,-0.41517,-0.59614,-0.27159,-0.39614,-0.35506,-0.22055,-0.35124,-0.74288,0.32294,0.28852,0.17491,0.28999,0.31209,0.23258,0.24984,0.49038
1.5487,0.76897,1.558,0.71584,0.90066,0.242,1.8538,0.41203,1.5902,0.72406,1.5581,0.72905,0.79969,0.23519,1.9274,0.43625,0.1661,0.10229,0.24543,0.086599,0.12385,0.02626,0.20247,0.047,0.20398,0.24378,0.26368,0.18905,0.27861,0.23881,0.16915,0.17413,0.25871,0.42786,0.43781,0.39801,0.40796,0.48259,0.32836,0.39801,-1.7114,-0.87644,-0.87978,-1.1769,-0.85594,-1.1957,-1.6682,-1.3493,1.4666,0.60789,0.8743,0.89787,0.65677,0.75283,1.4667,1.0245,-0.68553,-0.44621,-0.46176,-0.60462,-0.076769,-0.57707,-0.75921,-0.56114,0.2606,0.40292,0.35723,0.314,0.15623,0.26737,0.24324,0.31582
1.7314,0.62057,1.4859,0.60724,0.57563,0.32002,1.6971,0.9621,1.7147,0.57107,1.4069,0.64187,0.59391,0.33461,1.7885,0.94844,0.21507,0.072529,0.19528,0.077231,0.078192,0.040278,0.20491,0.11651,0.23383,0.199,0.23881,0.19403,0.22886,0.20896,0.19403,0.199,0.33333,0.35821,0.36318,0.46766,0.38308,0.44776,0.38806,0.35821,-1.4297,-1.025,-1.0605,-1.0303,-1.0699,-1.2033,-1.5022,-1.2285,1.1826,0.62595,0.84886,0.59055,0.70259,0.7846,1.2249,0.94396,-0.58747,-0.1886,-0.48781,-0.37924,-0.31028,-0.51645,-0.62937,-0.53954,0.25165,0.20709,0.24871,0.19519,0.17164,0.24971,0.237,0.31736
0.5742,2.0145,0.56427,0.61343,1.0137,0.72759,1.6064,0.88589,0.65279,1.8209,0.56511,0.65891,1.0817,0.76986,1.6182,0.83251,0.053556,0.23485,0.082864,0.092932,0.14865,0.088138,0.20001,0.099004,0.1194,0.22886,0.24876,0.20896,0.21393,0.22388,0.18408,0.26368,0.39801,0.40299,0.49254,0.47264,0.41791,0.45771,0.37811,0.45771,-1.2361,-1.373,-0.86981,-0.95098,-1.0785,-0.94632,-1.1366,-1.1683,0.51052,1.1115,0.59839,0.51535,0.86108,0.19706,0.65492,0.74185,-0.3053,-0.49977,-0.44462,-0.38404,-0.58718,-0.16098,-0.25082,-0.4508,0.22248,0.2645,0.28107,0.27657,0.27612,0.25695,0.21784,0.21616
0.24374,3.0985,0.4264,0.42652,0.90496,0.46786,0.93274,1.4993,0.2609,3.1568,0.40856,0.4377,0.90381,0.48856,0.91239,1.4312,0.035073,0.36595,0.05474,0.060723,0.12504,0.065045,0.11805,0.17538,0.21891,0.19403,0.22388,0.27363,0.22886,0.25871,0.27363,0.18408,0.46766,0.33831,0.47264,0.43284,0.43284,0.43284,0.40299,0.32338,-0.91258,-1.4507,-1.0036,-1.0293,-1.0892,-1.0148,-1.1344,-1.3058,0.42805,1.0843,0.57689,0.64455,0.95386,0.60916,0.8373,1.2384,-0.32917,-0.37034,-0.30355,-0.31906,-0.57907,-0.36589,-0.33591,-0.74052,0.26125,0.14045,0.27299,0.30449,0.32832,0.34748,0.28657,0.45061
0.69919,1.9896,0.64409,0.55051,1.4892,0.6766,0.7921,1.1587,0.69794,2.0562,0.6631,0.59295,1.3677,0.68546,0.84301,1.0936,0.062573,0.25145,0.08891,0.075953,0.19489,0.084491,0.10203,0.1397,0.18905,0.24876,0.23881,0.21891,0.29353,0.22886,0.20896,0.25871,0.37811,0.35323,0.46269,0.50746,0.42786,0.51244,0.43781,0.46269,-1.5553,-1.5143,-0.81981,-0.84661,-1.0345,-0.78744,-0.92452,-1.0939,1.1552,1.319,0.41142,0.29649,0.75271,0.048621,0.34023,0.8245,-0.74869,-0.65646,-0.24454,-0.33409,-0.29736,-0.28387,-0.21833,-0.4929,0.37093,0.26116,0.20509,0.25607,0.14523,0.41337,0.28097,0.33454
0.22495,2.7164,0.53772,0.64012,1.2661,0.77095,0.94432,0.89944,0.25375,2.534,0.51088,0.6641,1.3101,0.84438,0.96608,0.91669,0.03814,0.33798,0.068758,0.080854,0.17069,0.089411,0.11689,0.097278,0.25373,0.24876,0.22886,0.21393,0.24378,0.18408,0.23383,0.20398,0.44279,0.36816,0.45771,0.40796,0.36816,0.35821,0.39801,0.46766,-0.98235,-1.4575,-1.1587,-1.1798,-1.2746,-1.1993,-1.2672,-1.1616,0.61429,1.2331,0.71829,0.67384,0.95261,0.61931,0.77311,0.55966,-0.32467,-0.6114,-0.38426,-0.46887,-0.47136,-0.48112,-0.43323,-0.49888,0.22764,0.28564,0.27437,0.31186,0.25027,0.37555,0.27521,0.39201
1.5017,0.96161,2.1507,0.57861,0.39297,0.29433,1.7706,0.3494,1.511,0.9387,2.0463,0.58561,0.39377,0.29913,1.8779,0.34758,0.15905,0.12871,0.31568,0.062094,0.050342,0.027972,0.21116,0.04499,0.18905,0.21393,0.28358,0.21393,0.25871,0.14428,0.18408,0.20896,0.28856,0.40796,0.38308,0.36816,0.39303,0.42289,0.33831,0.43781,-1.5888,-1.1177,-1.0606,-1.2645,-1.0123,-1.222,-1.6465,-1.2552,1.2444,0.8541,1.0113,0.84968,0.54238,0.61374,1.4802,1.0058,-0.59599,-0.48979,-0.53441,-0.5601,-0.26208,-0.46167,-0.76516,-0.63364,0.27425,0.24665,0.3594,0.24792,0.15094,0.28496,0.23765,0.41573
